event_a_id,event_a_channel,event_a_text,event_a_urls,event_a_campaign,event_b_id,event_b_channel,event_b_text,event_b_urls,event_b_campaign,label_same_campaign,campaign_pair_group
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,1,CAMP_002_TNEB_POWER_CAMP_002_TNEB_POWER
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,0,CAMP_002_TNEB_POWER_CAMP_003_M365_MFA
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,0,CAMP_002_TNEB_POWER_CAMP_003_M365_MFA
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_002_TNEB_POWER
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_002_TNEB_POWER
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_002_TNEB_POWER
EVT_002_S,sms,TNEB ALERT: Ungal power connection inru iravu cut aagum. Bill pay panna link: http://tiny.example/tneb-cut,"[""http://tiny.example/tneb-cut""]",CAMP_002_TNEB_POWER,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_002_TNEB_POWER
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,0,CAMP_002_TNEB_POWER_CAMP_003_M365_MFA
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,0,CAMP_002_TNEB_POWER_CAMP_003_M365_MFA
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_002_TNEB_POWER_CAMP_004_HDFC_REWARDS
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_002_TNEB_POWER
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_002_TNEB_POWER
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_002_TNEB_POWER
EVT_002_W,whatsapp,"Dear Consumer, your electricity bill is overdue. Electricity officer contact: +918765432109. Pay immediately to avoid power disconnection: http://tneb-bill-update-quick.invalid/pay","[""http://tneb-bill-update-quick.invalid/pay""]",CAMP_002_TNEB_POWER,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_002_TNEB_POWER
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,1,CAMP_003_M365_MFA_CAMP_003_M365_MFA
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_003_M365_MFA
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_003_M365_MFA
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_003_M365_MFA
EVT_003_E,email,Security notice: Your Multi-Factor Authentication token has expired. Scan the QR code or click to re-authenticate: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_003_M365_MFA
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,0,CAMP_003_M365_MFA_CAMP_004_HDFC_REWARDS
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_003_M365_MFA
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_003_M365_MFA
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_003_M365_MFA
EVT_003_S,sms,Microsoft Security Alert: Unusual login attempt detected. Confirm your identity immediately: https://login-microsoft-secure-auth.invalid/auth/mfa,"[""https://login-microsoft-secure-auth.invalid/auth/mfa""]",CAMP_003_M365_MFA,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_003_M365_MFA
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,1,CAMP_004_HDFC_REWARDS_CAMP_004_HDFC_REWARDS
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,1,CAMP_004_HDFC_REWARDS_CAMP_004_HDFC_REWARDS
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_004_E,email,"Dear Customer, you have 9,850 unclaimed reward points worth Rs. 9,850 expiring tonight. Click to credit directly to your account: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,1,CAMP_004_HDFC_REWARDS_CAMP_004_HDFC_REWARDS
EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_004_S,sms,HDFC Bank: Aapke 9850 reward points aaj expire ho rahe hain. Redeem karne ke liye link open karein: http://bit.example/hdfc-pts,"[""http://bit.example/hdfc-pts""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,0,BENIGN_001_CORP_SYNC_CAMP_004_HDFC_REWARDS
EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_004_W,whatsapp,"HDFC Rewards Desk: Aapka Rs. 9,850 cashback claim pending hai. Claim link: http://hdfc-points-redeem-online.invalid/redeem","[""http://hdfc-points-redeem-online.invalid/redeem""]",CAMP_004_HDFC_REWARDS,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_002_BANK_ALERT_CAMP_004_HDFC_REWARDS
EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,1,BENIGN_001_CORP_SYNC_BENIGN_001_CORP_SYNC
EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_001_CORP_SYNC_BENIGN_002_BANK_ALERT
EVT_BEN_01_E,email,"Dear team, please note the office will remain closed on upcoming Friday for the holiday. Review policy at https://portal.mycompany.com/announcements","[""https://portal.mycompany.com/announcements""]",BENIGN_001_CORP_SYNC,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_001_CORP_SYNC_BENIGN_002_BANK_ALERT
EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,EVT_BEN_02_S,sms,"Rs. 1,500.00 debited from A/C **1234 on 29-Mar at RELIANCE RETAIL. Available Bal: Rs. 45,210. Not you? Call 18002664332.",[],BENIGN_002_BANK_ALERT,0,BENIGN_001_CORP_SYNC_BENIGN_002_BANK_ALERT
EVT_BEN_01_S,sms,MyCompany Update: Friday is an official holiday. Enjoy the long weekend!,[],BENIGN_001_CORP_SYNC,EVT_BEN_02_E,email,"Dear Customer, transaction of INR 1,500.00 was authorized on your debit card ending in 1234. Log in at https://netbanking.hdfcbank.com for statements.","[""https://netbanking.hdfcbank.com""]",BENIGN_002_BANK_ALERT,0,BENIGN_001_CORP_SYNC_BENIGN_002_BANK_ALERT
